title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Pomoc kuchenna - Pizza Hut,Bielany Wrocławskie,12 lutego 2018,378363905,Niepełny etat,Umowa zlecenie,  ,1047
Burger King Niesułków praca na weekendy,Nowostawy Dolne,6 lutego 2018,406858087,Niepełny etat,Umowa zlecenie,  ,151
Zatrudnię Pizzera,Wrocław,12 lutego 2018,409294105,Pełny etat,Umowa o pracę,  ,335
Przyjmę Panie do lepienia pierogów,Lublin,12 lutego 2018,407272823,Pełny etat,Umowa o pracę,  ,2565
Sprzedawca w cukierni Krakowskie Wypieki. Nowa Huta. Pełny etat,Kraków,12 lutego 2018,351550460,Pełny etat,Umowa o pracę,1 800  -  2 200 zł/mies.,1401
Pomoc kuchenna,Warszawa,12 lutego 2018,398893171,Pełny etat,Umowa o dzieło,  ,2135
Kucharka Karczma Ustroń Równica oraz Makro Bielsko,Ustroń,12 lutego 2018,414631549,Pełny etat,Umowa o pracę,  ,86
Szef Kuchni,Sopot,12 lutego 2018,414657527,Pełny etat,Inny,  ,153
"KUCHARZ - Bytom - atrakcyjne wynagrodzenie (3,200 - 4,000)",Bytom,12 lutego 2018,401146851,Pełny etat,Umowa o pracę,  ,801
Praca dla kucharza i obsługi Burgery Płońsk,Płońsk,12 lutego 2018,354279398,Pełny etat,Umowa o pracę,  ,186
Zatrudnimy barmanke,Katowice,12 lutego 2018,414662295,Pełny etat,Inny,  ,198
Kelner/ka,Ostróda,12 lutego 2018,323024986,Pełny etat,Umowa o pracę,  ,6688
Sokoslowjuice Praca,Słupsk,12 lutego 2018,414661999,Pełny etat,Umowa zlecenie,  ,354
Restauracja McDonald's Kaskada zatrudni pracowników,Szczecin,12 lutego 2018,129768543,Pełny etat,Umowa o pracę,  ,1703
Zatrudnię pomoc kuchenną do restauracji Lookier cafe ul. Długa 39,Gdańsk,12 lutego 2018,414665945,Pełny etat,Inny,15  -  16 zł/godz.,257
2956 (brutto)! Praca - czyszczenie i sprzątanie w McDonald's w Sopocie,Gdynia,12 lutego 2018,309214250,Pełny etat,Umowa o pracę,  ,5030
Małe bistro zatrudni Pracownika na kuchnie,Kraków,12 lutego 2018,413556695,Pełny etat,Umowa o pracę,  ,839
Praca w restauracji Kotowice k/ Brwinów,Brwinów,12 lutego 2018,248164055,Niepełny etat,Umowa o pracę,  ,2681
Zastępca managera w burgerowni.,Gdańsk,12 lutego 2018,408857783,Pełny etat,Umowa o pracę,  ,180
Szef kuchni,Lublin,12 lutego 2018,412188503,Pełny etat,Umowa o pracę,  ,723
"Pomoc,kelnerkę do restauracji Sushi prawo jazdy kat.b",Katowice,12 lutego 2018,412710335,Pełny etat,Umowa o pracę,  ,419
Dostawca catering,Warszawa,12 lutego 2018,371804185,Pełny etat,Umowa o pracę,  ,1864
Praca na stanowiskach kucharz - pizzerman oraz dowozowy,Elbląg,12 lutego 2018,414711905,Pełny etat,Inny,  ,127
Kucharza sushi do restauracji w Piasecznie,Piaseczno,12 lutego 2018,409510057,Pełny etat,Umowa o pracę,  ,226
Restauracja zatrudni pizzermana,Radom,12 lutego 2018,394618291,Pełny etat,Umowa o pracę,12  -  18 zł/godz.,548
Pomoc do kuchni,Szczecin,12 lutego 2018,358240368,Pełny etat,Umowa zlecenie,  ,913
Zmywanie naczyń w Kantynie Pracowniczej#Mężczyźni#,Warszawa,12 lutego 2018,325413180,Pełny etat,Umowa zlecenie,  ,352
"Barman/Barmanka: WHISKEY IN THE JAR – Manufaktura, Łódź",Łódź,12 lutego 2018,313871930,Pełny etat,Umowa o pracę,  ,1262
Restauracja zatrudni pomoc kuchenną,Radom,12 lutego 2018,398686879,Niepełny etat,Umowa o pracę,  ,1414
Praca jako pomoc kuchenna w branzy garmazeryjnej,Sosnowiec,12 lutego 2018,412575423,Pełny etat,Umowa zlecenie,  ,1125
Kelnerki-kelnerów-barmanki-barmanów zatrudnię,Radom,12 lutego 2018,396510245,Niepełny etat,Umowa o pracę,  ,1438
Pomoc kuchenna,Wrocław,11 lutego 2018,364026180,Niepełny etat,Umowa zlecenie,14  -  15 zł/godz.,274
Poszukujemy Pizzera do pizzerii w Wejherowie,Wejherowo,13 lutego 2018,414724855,Pełny etat,Inny,  ,84
Restauracja McDonald's Rumia zatrudni - PRACOWNIK RESTAURACJI,Rumia,12 lutego 2018,199407761,Pełny etat,Umowa o pracę,  ,14533
Kelnerka/kelner DO PIZZERI od zaraz !,Gorzów Wielkopolski,12 lutego 2018,414721581,Pełny etat,Inny,1 800  -  2 000 zł/mies.,261
Zatrudnimy pomoc kuchenną,Wejherowo,12 lutego 2018,383561881,Pełny etat,Inny,  ,2076
Zatrudnimy dziewczynę do pizzerii w Wejherowie.,Wejherowo,12 lutego 2018,389738191,Pełny etat,Inny,  ,1881
KUCHARZ!! znana firma cateringowa,Halinów,13 lutego 2018,280503893,Pełny etat,Umowa o pracę,  ,511
Zatrudnimy osoby na kuchnię i na zmywak do Gry Smaków!,Legnica,13 lutego 2018,383148079,Pełny etat,Umowa o pracę,  ,2090
Kelnerka - ok 3 tys netto miesięcznie!,Kraków,13 lutego 2018,409670771,Niepełny etat,Umowa o dzieło,3 000  -  4 000 zł/mies.,19
Restauracja Da Grasso zatrudni Kasjerkę / Kelnerkę,Zielona Góra,11 lutego 2018,411797699,Pełny etat,Umowa o pracę,  ,312
Kucharz/Kucharka,Paniówki,13 lutego 2018,404543623,Pełny etat,Umowa o pracę,  ,387
Kelner/ka - Barman/ka,Chodzież,13 lutego 2018,342820654,Pełny etat,Umowa o pracę,  ,4076
Zatrudnie Piekarza,Lipno,13 lutego 2018,408541307,Pełny etat,Umowa o pracę,  ,495
"Praca na zmywaku, pomoc kuchenna",Warszawa,13 lutego 2018,209722701,Pełny etat,Umowa zlecenie,  ,3567
Zatrudnię kelnerkę lub kelnera do restauracji hotelowej,Stare Babice,13 lutego 2018,248211933,Pełny etat,Umowa o pracę,  ,920
Kierownika restauracji z doświadczeniem do hotelu 3*** pod Olsztynem,Olsztyn,13 lutego 2018,414744531,Pełny etat,Umowa o pracę,  ,118
Telepizza w Sosnowcu zatrudni osobę na stanowisku pizzero-kasjer,Sosnowiec,7 lutego 2018,412801829,Dodatkowa / sezonowa,Umowa zlecenie,13  -  14 zł/godz.,571
Pracownik restauracji,Kraków,13 lutego 2018,414753727,Pełny etat,Umowa o pracę,  ,142
Zatrudnię kucharza do restauracji pracowniczej,Grodzisk Mazowiecki,13 lutego 2018,414756423,Pełny etat,Umowa o pracę,  ,105
Młody kucharz,Warszawa,13 lutego 2018,414757543,Pełny etat,Umowa o pracę,14  -  16 zł/mies.,134
Kierownik zmiany nocnej w McDonalds Orła Białego,Poznań,13 lutego 2018,414755949,Niepełny etat,Umowa o pracę,  ,104
Kierownik Zmiany w restauracji KFC Poznań,Poznań,1 lutego 2018,403461811,Pełny etat,Umowa o pracę,  ,412
Kierownik Zmiany w restauracji KFC Chojnice,Chojnice,13 lutego 2018,362740370,Pełny etat,Umowa o pracę,  ,3471
Zastępca Kierowika restauracji KFC Chojnice,Chojnice,13 lutego 2018,362742818,Pełny etat,Umowa o pracę,  ,1237
Kucharka / Kucharz w kuchni szpitalnej,Szczecin,13 lutego 2018,271745483,Pełny etat,Umowa o pracę,  ,965
Zatrudnimy kelnerkę,Sosnowiec,13 lutego 2018,369813491,Niepełny etat,Umowa zlecenie,  ,989
Kierownik Rejonu - woj. dolnośląskie,Dzierżoniów,13 lutego 2018,388144265,Pełny etat,Umowa o pracę,3 500  -  5 000 zł/mies.,3971
Pomoc kuchenna - staż,Toruń,13 lutego 2018,409651135,Pełny etat,Inny,  ,766
2520 (brutto)!! Pracowników Cafe zatrudnią restauracje McDonald's,Gdańsk,13 lutego 2018,307632824,Pełny etat,Umowa o pracę,  ,5330
Kierownik Rejonu - woj. świętokrzyskie,Skarżysko-Kamienna,13 lutego 2018,409681341,Pełny etat,Umowa o pracę,3 500  -  4 500 zł/mies.,1165
Kasjer/ka- obsługa Klienta Restauracja Kuchnia Marche/Express Oriental,Kielce,13 lutego 2018,360488910,Pełny etat,Umowa o pracę,  ,2261
"Praca kucharz, Katowice, pon- piatek 6:30 - 15.30",Katowice,29 stycznia 2018,409233677,Dodatkowa / sezonowa,Umowa zlecenie,  ,889
Kelner/kelnerka Cukiernia Stary Dom,Warszawa,13 lutego 2018,402676757,Pełny etat,Umowa zlecenie,  ,503
Kelner,Łódź,13 lutego 2018,339007114,Pełny etat,Umowa o pracę,  ,1800
Kucharz w hotelu DoubleTree by Hilton,Łódź,13 lutego 2018,163674711,Pełny etat,Umowa o pracę,  ,3782
Obsługa zmywaka,Łódź,13 lutego 2018,218348365,Pełny etat,Umowa zlecenie,  ,5604
Zatrudnimy Kelnera Bankietowego w hotelu DoubleTree by Hilton,Łódź,13 lutego 2018,145696591,Dodatkowa / sezonowa,Umowa zlecenie,  ,11257
Praca w weekendy lub wieczorami dla ucznia/studenta,Szczecin,13 lutego 2018,405130629,Niepełny etat,Umowa o pracę,  ,2886
"Dołącz do naszego zespołu w ""Gorąco Polecam"" Centrum/Ochota!",Warszawa,13 lutego 2018,378352651,Pełny etat,Umowa o pracę,2 500  -  3 000 zł/mies.,2323
Zatrudnimy Barmana w hotelu DoubleTree by Hilton,Łódź,13 lutego 2018,151537751,Dodatkowa / sezonowa,Umowa zlecenie,  ,7671
Kucharz - Kościerzyna,Kościerzyna,13 lutego 2018,395778343,Pełny etat,Umowa o pracę,  ,452
Pracownik nocnej obsługi Mcdrive - 2662 zł - Mcdonald&#39;s Bardzka 3a,Wrocław,13 lutego 2018,414797353,Pełny etat,Umowa o pracę,  ,79
Kelner/kelnerka,Międzyrzec Podlaski,13 lutego 2018,305691656,Pełny etat,Umowa o pracę,  ,1185
Restauracja McDonald's Wrocław CH Marino zatrudni na weekend,Wrocław,12 lutego 2018,280417985,Niepełny etat,Umowa o pracę,  ,887
KUCHARZ. Zatrudnie,Dąbrowa Górnicza,13 lutego 2018,414795809,Pełny etat,Umowa o pracę,  ,113
"Dostawca, kierowca",Warszawa,13 lutego 2018,414793885,Pełny etat,Umowa zlecenie,2 400  -  2 800 zł/mies.,228
Kucharka,Szczecin,13 lutego 2018,414773167,Pełny etat,Umowa o pracę,  ,94
Barista lodziarnia radom,Radom,13 lutego 2018,386124561,Pełny etat,Umowa zlecenie,  ,2952
Pracownik restauracji - 2226zł brutto - Mcdonald&#39;s ul.Bardzka 3A,Wrocław,13 lutego 2018,414797375,Pełny etat,Umowa o pracę,  ,30
Młodszy Kierownik Zmiany,Jaworzno,13 lutego 2018,410883623,Pełny etat,Umowa o pracę,  ,401
Kierownik Zmiany,Jaworzno,13 lutego 2018,408292951,Pełny etat,Umowa o pracę,  ,670
Praca w CH M1 Zabrze,Zabrze,13 lutego 2018,390467687,Pełny etat,Umowa zlecenie,  ,1177
Młodszy Kierownik Zmiany,Chrzanów,13 lutego 2018,410883603,Pełny etat,Umowa o pracę,  ,675
Praca dla kucharza na pełen etat,Dębica,13 lutego 2018,409476519,Pełny etat,Umowa o pracę,  ,739
Kelner,Oleśnica,13 lutego 2018,112424927,Pełny etat,Umowa o pracę,  ,5236
Kucharz / Kucharka,Cieśle,13 lutego 2018,107066959,Pełny etat,Umowa o pracę,  ,2315
Kierownik Zmiany,Chrzanów,13 lutego 2018,413437379,Pełny etat,Umowa o pracę,  ,179
Kelner na etat do restauracji w Błoniu,Błonie,13 lutego 2018,180427727,Pełny etat,Umowa o pracę,  ,7513
Lider Gościnności,Kotowice,13 lutego 2018,414818609,Pełny etat,Umowa o pracę,  ,112
Hotel Borowina zatrudni Kucharza,Konstancin-Jeziorna,13 lutego 2018,389568687,Pełny etat,Umowa o pracę,  ,206
Pizzerman praca Nakło Śląskie,Nakło Śląskie,13 lutego 2018,334983832,Niepełny etat,Inny,500  -  2 000 zł/mies.,218
Osoba do nakładania posiłków,Grodzisk Wielkopolski,13 lutego 2018,397144681,Niepełny etat,Umowa o pracę,  ,3084
KUCHARZ / szef kuchni w cateringu dietetycznym,Grodzisk Wielkopolski,13 lutego 2018,362437076,Pełny etat,Umowa o pracę,2 000  -  3 000 zł/mies.,1549
Zatrudnie kucharza/szefa kuchni,Stargard,13 lutego 2018,414827275,Pełny etat,Umowa o pracę,  ,152
Terminal Hotel *** zatrudni zastępcę Szefa Kuchni,Wrocław,13 lutego 2018,414829683,Pełny etat,Umowa o pracę,5 000  -  6 000 zł/mies.,127
Pracownik kuchni,Iława,13 lutego 2018,220022459,Niepełny etat,Umowa zlecenie,  ,158
Przyjmę kelnerkę na staż/zatrudnię kelnerkę,Czeladź,13 lutego 2018,414828901,Praktyka / staż,Inny,  ,71
Pracowników na weekendy - McDonald's + 2zł więcej w weekend,Poznań,13 lutego 2018,379367465,Pełny etat,Umowa o pracę,  ,2287
Barman / barmanka w klubie nocnym z kręgielnią,Polanica-Zdrój,13 lutego 2018,341722086,Pełny etat,Umowa zlecenie,  ,2292
Kelner/ kelnerka w resturacji Pizza Hut Kaskada,Szczecin,13 lutego 2018,315930712,Niepełny etat,Umowa zlecenie,  ,6938
Kelner/Kelnerka - oferta pracy,Myszków,13 lutego 2018,414830239,Niepełny etat,Inny,  ,122
Kelner / kelnerka Hotel Polanica Resort & SPA,Polanica-Zdrój,13 lutego 2018,267966409,Pełny etat,Umowa o pracę,  ,1581
Praca w restauracji KFC WROCLAVIA,Wrocław,13 lutego 2018,410462187,Dodatkowa / sezonowa,Umowa zlecenie,13  -  16 zł/godz.,767
Kelner / Kelnerka,Radziejowice,13 lutego 2018,374188977,Pełny etat,Umowa o pracę,3 000  -  3 200 zł/mies.,1204
"Pomoc kuchenna, piątkowo,",Poznań,13 lutego 2018,400034469,Pełny etat,Umowa o pracę,  ,1162
PIZZER PIZZA włoska restauracja,Warszawa,13 lutego 2018,408293923,Pełny etat,Umowa o pracę,15  -  16 zł/godz.,707
Pracownik restauracji Burger King Gdynia Redłowo al.Zwycięstwa,Gdynia,13 lutego 2018,408242547,Pełny etat,Umowa o pracę,1 200  -  2 430 zł/mies.,477
Praca dla kelnera / kelnerki,Zamość,10 lutego 2018,413653147,Pełny etat,Umowa o pracę,  ,939
McDonalds Orła Białego zatrudni Managera serwisu (obszar kas),Poznań,13 lutego 2018,385852443,Niepełny etat,Umowa o pracę,  ,480
Kelnerka,Rzuchów,13 lutego 2018,414854837,Pełny etat,Umowa o pracę,  ,89
Kucharz śniadaniowy,Warszawa,13 lutego 2018,364152552,Pełny etat,Umowa zlecenie,  ,800
Kelner/Kelnerka - Cztery Wiatry Spa & Sport Resort,Staszów,13 lutego 2018,310007180,Pełny etat,Umowa o pracę,  ,529
Kierowniczka lokalu,Rzeszów,13 lutego 2018,414853759,Pełny etat,Umowa o dzieło,3 000  -  4 500 zł/mies.,72
Burgerownia zatrudni do pracy,Milanówek,13 lutego 2018,407850041,Pełny etat,Umowa zlecenie,  ,494
Zatrudnię kucharza/kucharkę,Wolsztyn,13 lutego 2018,401234229,Pełny etat,Umowa o pracę,  ,923
Pomocnik Kucharza do Cateringu - Zmiana Nocna,Warszawa,13 lutego 2018,316165166,Pełny etat,Umowa zlecenie,  ,9354
Kucharz/Kucharka - Cztery Wiatry Spa & Sport Resort,Staszów,13 lutego 2018,310010716,Pełny etat,Umowa o pracę,  ,376
Restauracja Nota Resto i Bistro Bene zatrudni Kelnera / Barmana,Kraków,13 lutego 2018,369175998,Pełny etat,Umowa o pracę,  ,2710
Pracowni Obsługi Klienta Restauracji KFC Gdańsk Orlen Elbląska,Gdańsk,12 lutego 2018,366634500,Pełny etat,Inny,2 000  -  2 300 zł/mies.,878
Kelner/Kelnerka do Irlandzkiego Pubu,Warszawa,13 lutego 2018,408232797,Pełny etat,Umowa zlecenie,  ,476
Barista - Sprzedawca,Warszawa,13 lutego 2018,327357358,Pełny etat,Umowa o pracę,2 600  -  2 650 zł/mies.,5075
Sprzedawca/Barman - Cukiernia Sowa,Toruń,13 lutego 2018,414869501,Pełny etat,Umowa zlecenie,  ,331
Pomoc kuchenna od zaraz,Gdańsk,13 lutego 2018,397006369,Niepełny etat,Umowa o pracę,  ,736
"Pracownik restauracji, Pracownik McCafe",Rzeszów,12 lutego 2018,414531679,Pełny etat,Umowa o pracę,  ,421
Barman / Kelner,Pruszcz Gdański,13 lutego 2018,414871429,Pełny etat,Umowa zlecenie,  ,102
Barmanka kelnerka cały lub pełny etat,Bytom,13 lutego 2018,273166827,Niepełny etat,Umowa o pracę,9  -  10 zł/godz.,4027
Oferta Pracy - Pomoc Kuchenna - Tychy,Tychy,13 lutego 2018,335056254,Pełny etat,Umowa o pracę,2 200  -  3 100 zł/mies.,1535
Zatrudnię kucharza (Wa-wa Wilanów),Warszawa,13 lutego 2018,405207139,Pełny etat,Umowa o pracę,  ,4
Z A T R U D N I M Y Berlin Doner Kebap Galeria AMBER,Kalisz,13 lutego 2018,412327273,Pełny etat,Umowa o pracę,  ,712
Pracownik restauracji,Kobyłka,13 lutego 2018,414876221,Pełny etat,Umowa o pracę,  ,77
"Restauracja""Wilanowska 25"" zatrudni kucharza na ciepłą i zimną kuchnię",Józefosław,13 lutego 2018,401387853,Pełny etat,Umowa o pracę,  ,530
Pomoc kuchenna,Bielsko-Biała,13 lutego 2018,364055836,Pełny etat,Umowa o pracę,2 000  -  4 000 zł/mies.,5084
Do dystrybucji posiłków (Wa-wa Wilanów),Warszawa,13 lutego 2018,405208651,Pełny etat,Umowa zlecenie,  ,2
"Kelnerka to fajne zajęcie, ale kosmetyczka jeszcze fajniejsze. Aplikuj",Warszawa,13 lutego 2018,351481590,Pełny etat,Inny,  ,1055
"Praca szuka kucharza, Pensjonat Pod Jemiołą ***",Ciechocinek,13 lutego 2018,406298949,Pełny etat,Umowa o pracę,  ,582
Kelnerka,Katowice,13 lutego 2018,414893971,Pełny etat,Umowa o pracę,  ,288
"Pizzerman, Kucharz(ryby,mięso )",Warszawa,13 lutego 2018,413422271,Dodatkowa / sezonowa,Umowa zlecenie,20  -  25 zł/godz.,602
Restauracja McDonald's Chrzanów,Chrzanów,13 lutego 2018,236718957,Pełny etat,Umowa o pracę,  ,30337
Osoba smażąca naleśniki/Kelnerka,Gdynia,13 lutego 2018,410524965,Pełny etat,Umowa o pracę,  ,1044
Praca kelnerka w restauracji w Kołobrzegu,Kołobrzeg,13 lutego 2018,414896673,Dodatkowa / sezonowa,Umowa zlecenie,  ,254
Restauracja zatrudni kucharza,Mrągowo,9 lutego 2018,334799362,Pełny etat,Umowa o pracę,  ,3283
Praca w restauracji KFC MAGNOLIA,Wrocław,13 lutego 2018,410544897,Niepełny etat,Umowa zlecenie,13  -  16 zł/godz.,456
Kucharz/Kucharka,Budzyń,13 lutego 2018,410543187,Pełny etat,Umowa o pracę,3 700  -  4 700 zł/mies.,837
Kucharz kuchnia ciepła/ grill,Warszawa,13 lutego 2018,409773953,Pełny etat,Umowa o pracę,  ,600
Poszukujemy cukiernika,Sulejówek,13 lutego 2018,414914297,Pełny etat,Umowa o pracę,  ,102
"Praca dla osoby do wyrobu Pizzy, kelnera",Sosnowiec,13 lutego 2018,409658159,Pełny etat,Umowa o pracę,  ,361
Kucharz śniadaniowy / Copernicus Toruń Hotel,Toruń,13 lutego 2018,351434300,Pełny etat,Umowa zlecenie,  ,2916
Zatrudnię pomocnika kucharza w restauracji Lookier cafe ul. Długa 39,Gdańsk,13 lutego 2018,414914445,Pełny etat,Inny,15  -  16 zł/godz.,182
"Kucharza do kręcenia pizzy praca stała, od zaraz !!",Poznań,13 lutego 2018,414095541,Pełny etat,Umowa o pracę,  ,318
Barman / kelner,Brzeg Dolny,13 lutego 2018,222756331,Pełny etat,Umowa o pracę,2 100  -  2 500 zł/mies.,57
Zatrudnię kucharza,Wrocław,7 lutego 2018,409370277,Pełny etat,Umowa o pracę,15  -  17 zł/godz.,1463
Pomoc Kuchenna..,Zgierz,10 lutego 2018,413611443,Pełny etat,Umowa o pracę,  ,664
Restauracja McDonald's Gdynia PKP zatrudni pracowników zmiany nocnej.,Gdynia,10 lutego 2018,413814207,Pełny etat,Umowa o pracę,2 350  -  2 650 zł/mies.,327
Kelner/ka od zaraz,Bielsko-Biała,13 lutego 2018,317916876,Pełny etat,Umowa o pracę,  ,10592
"Praca kucharz,kucharka",Gliwice,13 lutego 2018,361761050,Pełny etat,Umowa o pracę,2 000  -  5 000 zł/mies.,107
Kucharz do wyszkolenia od podstaw - Wół i spółka,Lębork,13 lutego 2018,399690423,Pełny etat,Umowa o pracę,  ,2152
Praca dla Pani na Sezon 2018r,Rowy,13 lutego 2018,412505973,Dodatkowa / sezonowa,Umowa o pracę,  ,711
Pomoc kuchenna,Grodzisk Mazowiecki,13 lutego 2018,351507022,Pełny etat,Inny,  ,1384
Kelner / Barman,Ostrowiec Świętokrzyski,13 lutego 2018,383498807,Pełny etat,Umowa o pracę,  ,2563
"Kelner/ka, Pizzeria w CH Janki (etat, od 11zł/h netto dla studentów)",Janki,13 lutego 2018,408206959,Pełny etat,Umowa zlecenie,  ,68
Młodszy menadżer,Sosnowiec,13 lutego 2018,414933269,Pełny etat,Umowa o pracę,  ,222
Zatrudnię Baristę - nie wymagam doświadczenia.,Chojnów,13 lutego 2018,372713993,Pełny etat,Umowa o pracę,2 470  -  2 590 zł/mies.,2368
Zatrudnię do pracy w restauracji. Nowe atrakcyjne stawki!!,Bolesławiec,13 lutego 2018,271659851,Pełny etat,Umowa o pracę,2 470  -  2 590 zł/mies.,10607
"Kelner/ka, Pizzeria Józefowie (od 11,60 zł netto/h)",Józefów,13 lutego 2018,408207643,Pełny etat,Umowa zlecenie,  ,57
Zatrudnię do pracy w restauracji. Nowe atrakcyjne stawki!! Stała umowa,Chojnów,13 lutego 2018,174658889,Pełny etat,Umowa o pracę,2 470  -  2 590 zł/mies.,16247
Kucharz,Łódź,13 lutego 2018,414117641,Pełny etat,Umowa o pracę,  ,460
Poszukujemy kelnerów do Ruszt Grill House,Szczecin,13 lutego 2018,322815566,Pełny etat,Umowa zlecenie,  ,3411
Pomoc kuchenna,Gliwice,13 lutego 2018,414931241,Pełny etat,Umowa o pracę,1 500  -  3 000 zł/mies.,207
Cukiernik,Kielce,13 lutego 2018,414935273,Pełny etat,Umowa o pracę,2 100  -  2 500 zł/mies.,195
Praca w kawiarni Katowice Ligota,Katowice,13 lutego 2018,414933067,Pełny etat,Umowa zlecenie,  ,361
Kantyna Portowa zatrudni Szefa Kuchni,Szczecin,13 lutego 2018,409717811,Pełny etat,Umowa o pracę,  ,717
2520 (brutto)!! Pracowników Cafe zatrudni restauracja McDonald's Sopot,Gdynia,13 lutego 2018,396344467,Pełny etat,Umowa o pracę,  ,1909
Kelnerkę zatrudnimy w burgerownii,Cieszyn,13 lutego 2018,414936563,Pełny etat,Umowa o pracę,  ,137
"Pizzeria w Mławie zatrudni kobietę do 40l.,15 dni pracy,zarobek 2800zł",Mława,13 lutego 2018,401140559,Pełny etat,Umowa o pracę,2 600  -  3 200 zł/mies.,2063
Praca w restauracji KFC Jaworzno Galena,Jaworzno,8 lutego 2018,413178275,Pełny etat,Umowa o pracę,  ,293
"Kucharz w Pizza Hut ul. Skłodowskiej 1, PL. GRUNWALDZKI 14 zł/h",Wrocław,13 lutego 2018,321435252,Niepełny etat,Umowa zlecenie,  ,2107
SZEF KUCHNI - całoroczna praca w 4* hotelu,Jarosławiec,13 lutego 2018,308130762,Pełny etat,Umowa o pracę,5 000  -  7 000 zł/mies.,2143
Pizzerman,Gliwice,13 lutego 2018,205652719,Niepełny etat,Umowa o pracę,  ,3206
Poszukujemy osób na stanowisko: kelner/kelnerka,Wrocław,13 lutego 2018,342901350,Pełny etat,Umowa o pracę,2 500  -  4 500 zł/mies.,6623
Hotel Niebieski - restauracja Fresco - zatrudni kelnera / barmana,Kraków,13 lutego 2018,378358721,Pełny etat,Umowa o pracę,  ,1300
Praca McDonald's - Centrum - NOWE STAWKI !!! 2500 zł brutto,Warszawa,13 lutego 2018,406550181,Pełny etat,Umowa o pracę,  ,925
Kucharz Kucharka imprezy okolicznościowe,Bolesławiec,13 lutego 2018,401430231,Pełny etat,Umowa o pracę,  ,1784
Kelner/ kelnerka,Kłanino,13 lutego 2018,414955177,Pełny etat,Umowa o pracę,18  -  22 zł/mies.,92
Pracownik restauracji,Bydgoszcz,13 lutego 2018,414982381,Pełny etat,Umowa o pracę,  ,155
Kelnerka,Gliwice,13 lutego 2018,203489215,Niepełny etat,Umowa o pracę,  ,9611
Kucharz,Bydgoszcz,10 lutego 2018,406179973,Pełny etat,Umowa o pracę,  ,1481
Szukasz fajnej pracy? Znajdziesz ją w McDonald's Al. Jana Pawła II 94,Białystok,9 lutego 2018,322969946,Pełny etat,Umowa o pracę,  ,5934
Pracownik restauracji McDonald's,Żywiec,13 lutego 2018,266186443,Pełny etat,Umowa o pracę,  ,1296
Samodzielnego Kucharza do pracy w Cafe Słodka przyjmiemy,Rabka-Zdrój,13 lutego 2018,414979287,Pełny etat,Umowa o pracę,  ,55
Praca,Gryfów Śląski,13 lutego 2018,414981381,Pełny etat,Umowa o pracę,  ,226
Pracownik Restauracji KFC,Olsztyn,13 lutego 2018,286200157,Niepełny etat,Umowa o pracę,  ,10179
Praca dla obywateli z Ukrainy 2018,Krynica Morska,13 lutego 2018,350864932,Pełny etat,Umowa o pracę,3 000  -  6 000 zł/mies.,395
Sieć punktów gastronomicznych zatrudni do nowego pkt. gastronomicznego,Szczecin,13 lutego 2018,414974487,Pełny etat,Umowa zlecenie,  ,172
Pub Za Drzwiami szuka Barmana / Barmanki,Wrocław,13 lutego 2018,338757306,Niepełny etat,Umowa o pracę,  ,3382
Praca,Kielce,13 lutego 2018,414986473,Pełny etat,Umowa zlecenie,  ,769
Osobę do pomocy w Kebabie przyjmiemy.,Myślenice,13 lutego 2018,414984685,Pełny etat,Umowa o pracę,  ,140
Poszukujemy osoby do obsługi gości,Wrocław,13 lutego 2018,321841224,Pełny etat,Umowa zlecenie,  ,3125
Kucharka,Warszawa,6 lutego 2018,193520607,Pełny etat,Umowa o pracę,  ,4300
Restauracja Rynek95 zatrudni kierownika zmiany,Poznań,4 lutego 2018,409517573,Pełny etat,Inny,  ,1111
SushiTu szuka pomocnika SushiMastera,Wrocław,13 lutego 2018,415014719,Niepełny etat,Umowa zlecenie,13  -  15 zł/godz.,144
Trattoria Grande Piadina zatrudni dostawcę pizzy,Kraków,8 lutego 2018,413045889,Pełny etat,Umowa o pracę,  ,165
Zatrudnię barmana/kelnera,Krynica Morska,13 lutego 2018,415011569,Dodatkowa / sezonowa,Umowa zlecenie,  ,76
Poszukiwany kucharz,Warszawa,13 lutego 2018,413533539,Pełny etat,Umowa o pracę,  ,587
Praca w pizzeri,Izabelin B,13 lutego 2018,415001661,Niepełny etat,Umowa zlecenie,  ,93
Zatrudnię pomoc kuchenną,Krynica Morska,13 lutego 2018,415013805,Dodatkowa / sezonowa,Umowa zlecenie,  ,58
Praca-wspólnika do sprzedaży win i prowadzenia winiarni,Ząbki,13 lutego 2018,413648729,Pełny etat,Samozatrudnienie,  ,257
"Pizza Hut zatrudnia kucharza, pracownika kuchni",Jelenia Góra,13 lutego 2018,335183852,Pełny etat,Umowa o pracę,13  -  14 zł/godz.,299
Pizzerman,Elbląg,13 lutego 2018,415039807,Pełny etat,Inny,  ,89
Praca w McDonald's,Warszawa,13 lutego 2018,325419918,Pełny etat,Umowa o pracę,2 600  -  2 700 zł/mies.,4507
Kelner - Sprzedawca w herbaciarni Fanaberia,Szczecin,13 lutego 2018,366838994,Pełny etat,Umowa o pracę,  ,1661
Zatrudnimy kelnerów/kelnerki w restauracji w Gemini Park Tychy,Tychy,13 lutego 2018,415041121,Pełny etat,Umowa o pracę,3 100  -  3 300 zł/mies.,219
